scheduler,job_name,selected_gpu_id,selected_gpu_type,runtime_on_gpu,start_time,job_jct,gpu_milli,ddl
fgt_[0-150],openb-pod-3324,1,A100,3962,5999,9961,320,7720.0
fgt_[0-150],openb-pod-1109,1,A100,3221,3899,7120,320,inf
fgt_[0-150],openb-pod-1213,1,A100,2368,2433,4801,470,inf
fgt_[0-150],openb-pod-1211,1,A100,1315,1131,2446,320,inf
fgt_[0-150],openb-pod-2113,1,A100,1213,0,1213,230,inf
fgt_[0-150],openb-pod-1793,1,A100,2510,0,2510,110,inf
fgt_[0-150],openb-pod-1696,2,A100,1094,0,1094,470,inf
fgt_[0-150],openb-pod-2954,2,A100,1281,1094,2375,650,inf
fgt_[0-150],openb-pod-2074,2,A100,1447,2375,3822,650,inf
fgt_[0-150],openb-pod-1968,2,A100,1741,3822,5563,460,inf
fgt_[0-150],openb-pod-2816,2,A100,2377,5563,7940,650,inf
fgt_[0-150],openb-pod-2419,2,A100,3868,7940,11808,470,inf
fgt_[0-150],openb-pod-2743,2,A100,5642,11808,17450,320,inf
fgt_[0-150],openb-pod-3043,2,A100,11166,17450,28616,810,28770.0
fgt_[0-150],openb-pod-1343,2,A100,11841,28616,40457,470,inf
fgt_[0-150],openb-pod-2260,2,A100,48850,40457,89307,320,inf
fgt_[0-150],openb-pod-1636,2,A100,43251,28616,71867,320,inf
fgt_[0-150],openb-pod-2921,2,A100,24015,17450,41465,160,inf
fgt_[0-150],openb-pod-1430,2,A100,10586,11808,22394,320,inf
fgt_[0-150],openb-pod-2724,2,A100,11677,11808,23485,220,inf
fgt_[0-150],openb-pod-2988,2,A100,5613,7940,13553,320,inf
fgt_[0-150],openb-pod-1319,2,A100,20604,7940,28544,160,inf
fgt_[0-150],openb-pod-2976,2,A100,3772,5563,9335,320,inf
fgt_[0-150],openb-pod-2524,2,A100,3770,3822,7592,470,inf
fgt_[0-150],openb-pod-2335,2,A100,2554,2375,4929,230,inf
fgt_[0-150],openb-pod-1538,2,A100,9059,2375,11434,110,inf
fgt_[0-150],openb-pod-2132,2,A100,1301,1094,2395,160,3902.0
fgt_[0-150],openb-pod-1783,2,A100,2026,1094,3120,160,inf
fgt_[0-150],openb-pod-1118,2,A100,1122,0,1122,470,inf
fgt_[0-150],openb-pod-2154,2,A100,23497,0,23497,50,inf
fgt_[0-150],openb-pod-3101,3,A100,1080,0,1080,460,inf
fgt_[0-150],openb-pod-3120,3,A100,1245,1080,2325,650,inf
fgt_[0-150],openb-pod-3337,3,A100,1339,2325,3664,470,inf
fgt_[0-150],openb-pod-3079,3,A100,1904,3664,5568,650,inf
fgt_[0-150],openb-pod-2807,3,A100,2506,5568,8074,650,inf
fgt_[0-150],openb-pod-2038,3,A100,3066,8074,11140,470,inf
fgt_[0-150],openb-pod-2636,3,A100,5467,11140,16607,650,14413.0
fgt_[0-150],openb-pod-1918,3,A100,6416,16607,23023,650,inf
fgt_[0-150],openb-pod-2071,3,A100,8537,23023,31560,220,inf
fgt_[0-150],openb-pod-3300,3,A100,46608,31560,78168,810,124784.0
fgt_[0-150],openb-pod-2498,3,A100,75073,23023,98096,320,159459.0
fgt_[0-150],openb-pod-2354,3,A100,106344,23023,129367,320,199415.0
fgt_[0-150],openb-pod-2937,3,A100,8448,16607,25055,320,inf
fgt_[0-150],openb-pod-1658,3,A100,6443,11140,17583,320,inf
fgt_[0-150],openb-pod-3125,3,A100,6131,8074,14205,220,inf
fgt_[0-150],openb-pod-2677,3,A100,6936,8074,15010,230,inf
fgt_[0-150],openb-pod-2829,3,A100,3442,5568,9010,320,inf
fgt_[0-150],openb-pod-2467,3,A100,2755,3664,6419,220,inf
fgt_[0-150],openb-pod-2184,3,A100,374115,3664,377779,110,1063330.0
fgt_[0-150],openb-pod-3161,3,A100,2252,2325,4577,470,inf
fgt_[0-150],openb-pod-1569,3,A100,1945,1080,3025,320,inf
fgt_[0-150],openb-pod-2947,3,A100,1086,0,1086,470,2492.0
fgt_[0-150],openb-pod-2006,4,A100,1138,0,1138,650,inf
fgt_[0-150],openb-pod-1812,4,A100,1314,1138,2452,810,inf
fgt_[0-150],openb-pod-2205,4,A100,1466,2452,3918,650,inf
fgt_[0-150],openb-pod-1451,4,A100,2120,3918,6038,650,inf
fgt_[0-150],openb-pod-1800,4,A100,2625,6038,8663,470,inf
fgt_[0-150],openb-pod-2489,4,A100,4110,8663,12773,650,inf
fgt_[0-150],openb-pod-2487,4,A100,5365,12773,18138,480,inf
fgt_[0-150],openb-pod-1497,4,A100,8831,18138,26969,220,inf
fgt_[0-150],openb-pod-3226,4,A100,30483,26969,57452,320,50100.0
fgt_[0-150],openb-pod-2173,4,A100,78199,57452,135651,550,111625.0
fgt_[0-150],openb-pod-2084,4,A100,40513,26969,67482,230,116669.0
fgt_[0-150],openb-pod-3104,4,A100,40717,26969,67686,320,inf
fgt_[0-150],openb-pod-1273,4,A100,25901,18138,44039,320,inf
fgt_[0-150],openb-pod-1906,4,A100,25974,18138,44112,320,inf
fgt_[0-150],openb-pod-2582,4,A100,8794,12773,21567,320,inf
fgt_[0-150],openb-pod-2446,4,A100,5160,8663,13823,320,inf
fgt_[0-150],openb-pod-2135,4,A100,4928,6038,10966,320,inf
fgt_[0-150],openb-pod-2756,4,A100,12503,6038,18541,160,inf
fgt_[0-150],openb-pod-3055,4,A100,3118,3918,7036,320,inf
fgt_[0-150],openb-pod-1960,4,A100,2721,2452,5173,220,inf
fgt_[0-150],openb-pod-2391,4,A100,55754,2452,58206,110,inf
fgt_[0-150],openb-pod-3342,4,A100,1411,1138,2549,160,inf
fgt_[0-150],openb-pod-2745,4,A100,1199,0,1199,320,inf
fgt_[0-150],openb-pod-1181,5,GTX2080Ti,2899,0,2899,650,inf
fgt_[0-150],openb-pod-1784,5,GTX2080Ti,6708,2899,9607,470,inf
fgt_[0-150],openb-pod-1279,5,GTX2080Ti,15890,9607,25497,320,inf
fgt_[0-150],openb-pod-3097,5,GTX2080Ti,28352,9607,37959,320,inf
fgt_[0-150],openb-pod-2722,5,GTX2080Ti,32091,9607,41698,320,inf
fgt_[0-150],openb-pod-1475,5,GTX2080Ti,7216,2899,10115,320,11670.0
fgt_[0-150],openb-pod-3380,5,GTX2080Ti,9341,2899,12240,160,inf
fgt_[0-150],openb-pod-2374,5,GTX2080Ti,3594,0,3594,320,inf
fgt_[0-150],openb-pod-3222,6,GTX2080Ti,2947,0,2947,470,inf
fgt_[0-150],openb-pod-2964,6,GTX2080Ti,9415,2947,12362,470,inf
fgt_[0-150],openb-pod-1867,6,GTX2080Ti,23135,12362,35497,320,inf
fgt_[0-150],openb-pod-2093,6,GTX2080Ti,46077,12362,58439,460,inf
fgt_[0-150],openb-pod-2054,6,GTX2080Ti,82867,12362,95229,220,inf
fgt_[0-150],openb-pod-2438,6,GTX2080Ti,11186,2947,14133,460,inf
fgt_[0-150],openb-pod-2431,6,GTX2080Ti,3038,0,3038,470,inf
fgt_[0-150],openb-pod-1593,7,GTX2080Ti,2901,0,2901,460,2294.0
fgt_[0-150],openb-pod-2208,7,GTX2080Ti,6747,2901,9648,320,inf
fgt_[0-150],openb-pod-1548,7,GTX2080Ti,20223,9648,29871,220,inf
fgt_[0-150],openb-pod-3402,7,GTX2080Ti,8035,2901,10936,230,inf
fgt_[0-150],openb-pod-2573,7,GTX2080Ti,8177,2901,11078,320,inf
fgt_[0-150],openb-pod-1633,7,GTX2080Ti,3418,0,3418,460,inf
fgt_[0-150],openb-pod-1976,8,GTX2080Ti,2303,0,2303,650,inf
fgt_[0-150],openb-pod-2637,8,GTX2080Ti,3813,2303,6116,460,6933.0
fgt_[0-150],openb-pod-2060,8,GTX2080Ti,16295,6116,22411,320,inf
fgt_[0-150],openb-pod-3118,8,GTX2080Ti,16886,6116,23002,320,inf
fgt_[0-150],openb-pod-2968,8,GTX2080Ti,18171,6116,24287,220,inf
fgt_[0-150],openb-pod-3292,8,GTX2080Ti,5593,2303,7896,470,inf
fgt_[0-150],openb-pod-2868,8,GTX2080Ti,2829,0,2829,320,inf
fgt_[0-150],openb-pod-1589,9,GTX2080Ti,2792,0,2792,460,inf
fgt_[0-150],openb-pod-3149,9,GTX2080Ti,6365,2792,9157,320,inf
fgt_[0-150],openb-pod-1432,9,GTX2080Ti,14229,9157,23386,220,26386.0
fgt_[0-150],openb-pod-1404,9,GTX2080Ti,6641,2792,9433,160,13293.0
fgt_[0-150],openb-pod-2771,9,GTX2080Ti,7550,2792,10342,470,inf
fgt_[0-150],openb-pod-1652,9,GTX2080Ti,3391,0,3391,470,inf
fgt_[0-200],openb-pod-1118,0,A100,1122,0,1122,470,inf
fgt_[0-200],openb-pod-2762,0,A100,1220,1122,2342,230,inf
fgt_[0-200],openb-pod-2329,0,A100,1536,2342,3878,460,inf
fgt_[0-200],openb-pod-2295,0,A100,1725,3878,5603,470,inf
fgt_[0-200],openb-pod-3079,0,A100,1904,5603,7507,650,inf
fgt_[0-200],openb-pod-1241,0,A100,2519,7507,10026,650,inf
fgt_[0-200],openb-pod-2513,0,A100,3356,10026,13382,470,5558.0
fgt_[0-200],openb-pod-2636,0,A100,5467,13382,18849,650,14413.0
fgt_[0-200],openb-pod-2988,0,A100,5613,18849,24462,320,inf
fgt_[0-200],openb-pod-2667,0,A100,16521,24462,40983,320,inf
fgt_[0-200],openb-pod-1273,0,A100,25901,40983,66884,320,inf
fgt_[0-200],openb-pod-3041,0,A100,79992,66884,146876,810,inf
fgt_[0-200],openb-pod-1958,0,A100,12475899,40983,12516882,460,inf
fgt_[0-200],openb-pod-2191,0,A100,22864,24462,47326,320,inf
fgt_[0-200],openb-pod-1838,0,A100,25559,24462,50021,320,inf
fgt_[0-200],openb-pod-1329,0,A100,13786,18849,32635,320,inf
fgt_[0-200],openb-pod-1867,0,A100,15004,18849,33853,320,inf
fgt_[0-200],openb-pod-2611,0,A100,5523,13382,18905,320,inf
fgt_[0-200],openb-pod-2699,0,A100,5492,10026,15518,320,inf
fgt_[0-200],openb-pod-1111,0,A100,22502,10026,32528,160,inf
fgt_[0-200],openb-pod-3089,0,A100,4294,7507,11801,320,inf
fgt_[0-200],openb-pod-2049,0,A100,3248,5603,8851,220,inf
fgt_[0-200],openb-pod-1538,0,A100,9059,5603,14662,110,inf
fgt_[0-200],openb-pod-2038,0,A100,3066,3878,6944,470,inf
fgt_[0-200],openb-pod-1652,0,A100,1710,2342,4052,470,inf
fgt_[0-200],openb-pod-1589,0,A100,1528,1122,2650,460,inf
fgt_[0-200],openb-pod-1631,0,A100,2026,1122,3148,220,inf
fgt_[0-200],openb-pod-1780,0,A100,1142,0,1142,460,inf
fgt_[0-200],openb-pod-1228,0,A100,28616,0,28616,50,inf
fgt_[0-200],openb-pod-2947,1,A100,1086,0,1086,470,2492.0
fgt_[0-200],openb-pod-2113,1,A100,1213,1086,2299,230,inf
fgt_[0-200],openb-pod-1398,1,A100,1489,2299,3788,650,inf
fgt_[0-200],openb-pod-1582,1,A100,1550,3788,5338,650,inf
fgt_[0-200],openb-pod-1633,1,A100,1855,5338,7193,460,inf
fgt_[0-200],openb-pod-2816,1,A100,2377,7193,9570,650,inf
fgt_[0-200],openb-pod-2419,1,A100,3868,9570,13438,470,inf
fgt_[0-200],openb-pod-2573,1,A100,5416,13438,18854,320,inf
fgt_[0-200],openb-pod-3118,1,A100,9379,18854,28233,320,inf
fgt_[0-200],openb-pod-1343,1,A100,11841,28233,40074,470,inf
fgt_[0-200],openb-pod-2717,1,A100,26641,40074,66715,320,inf
fgt_[0-200],openb-pod-2907,1,A100,75528,66715,142243,810,inf
fgt_[0-200],openb-pod-2675,1,A100,193496,40074,233570,460,inf
fgt_[0-200],openb-pod-1906,1,A100,25974,28233,54207,320,inf
fgt_[0-200],openb-pod-2724,1,A100,11677,18854,30531,220,inf
fgt_[0-200],openb-pod-3019,1,A100,11852,18854,30706,220,inf
fgt_[0-200],openb-pod-2906,1,A100,12206,18854,31060,230,34543.0
fgt_[0-200],openb-pod-2582,1,A100,8794,13438,22232,320,inf
fgt_[0-200],openb-pod-2060,1,A100,9153,13438,22591,320,inf
fgt_[0-200],openb-pod-2487,1,A100,5365,9570,14935,480,inf
fgt_[0-200],openb-pod-2633,1,A100,4278,7193,11471,220,inf
fgt_[0-200],openb-pod-1984,1,A100,3847,5338,9185,470,inf
fgt_[0-200],openb-pod-3055,1,A100,3118,3788,6906,320,inf
fgt_[0-200],openb-pod-2374,1,A100,1829,2299,4128,320,inf
fgt_[0-200],openb-pod-2205,1,A100,1466,1086,2552,650,inf
fgt_[0-200],openb-pod-1793,1,A100,2510,1086,3596,110,inf
fgt_[0-200],openb-pod-1696,1,A100,1094,0,1094,470,inf
fgt_[0-200],openb-pod-2889,2,A100,1050,0,1050,320,inf
fgt_[0-200],openb-pod-2006,2,A100,1138,1050,2188,650,inf
fgt_[0-200],openb-pod-1812,2,A100,1314,2188,3502,810,inf
fgt_[0-200],openb-pod-2074,2,A100,1447,3502,4949,650,inf
fgt_[0-200],openb-pod-1968,2,A100,1741,4949,6690,460,inf
fgt_[0-200],openb-pod-1424,2,A100,2040,6690,8730,650,inf
fgt_[0-200],openb-pod-1205,2,A100,2781,8730,11511,650,inf
fgt_[0-200],openb-pod-2524,2,A100,3770,11511,15281,470,inf
fgt_[0-200],openb-pod-3246,2,A100,5757,15281,21038,590,inf
fgt_[0-200],openb-pod-3256,2,A100,6875,21038,27913,650,inf
fgt_[0-200],openb-pod-1766,2,A100,8353,27913,36266,470,inf
fgt_[0-200],openb-pod-2301,2,A100,13638,36266,49904,650,inf
fgt_[0-200],openb-pod-2093,2,A100,32330,49904,82234,460,inf
fgt_[0-200],openb-pod-2173,2,A100,78199,82234,160433,550,111625.0
fgt_[0-200],openb-pod-2354,2,A100,106344,82234,188578,320,199415.0
fgt_[0-200],openb-pod-2502,2,A100,72698,49904,122602,220,inf
fgt_[0-200],openb-pod-2498,2,A100,75073,49904,124977,320,159459.0
fgt_[0-200],openb-pod-2471,2,A100,40405,36266,76671,320,inf
fgt_[0-200],openb-pod-3226,2,A100,30483,27913,58396,320,50100.0
fgt_[0-200],openb-pod-2937,2,A100,8448,21038,29486,320,inf
fgt_[0-200],openb-pod-1426,2,A100,7443,15281,22724,320,inf
fgt_[0-200],openb-pod-1910,2,A100,6693,11511,18204,320,inf
fgt_[0-200],openb-pod-2921,2,A100,24015,11511,35526,160,inf
fgt_[0-200],openb-pod-2821,2,A100,4344,8730,13074,320,inf
fgt_[0-200],openb-pod-2908,2,A100,3663,6690,10353,230,inf
fgt_[0-200],openb-pod-2184,2,A100,374115,6690,380805,110,1063330.0
fgt_[0-200],openb-pod-2148,2,A100,3441,4949,8390,220,inf
fgt_[0-200],openb-pod-2829,2,A100,3442,4949,8391,320,inf
fgt_[0-200],openb-pod-2394,2,A100,2036,3502,5538,160,inf
fgt_[0-200],openb-pod-3261,2,A100,3614,3502,7116,160,inf
fgt_[0-200],openb-pod-1783,2,A100,2026,2188,4214,160,inf
fgt_[0-200],openb-pod-2745,2,A100,1199,1050,2249,320,inf
fgt_[0-200],openb-pod-1929,2,A100,1051,0,1051,470,inf
fgt_[0-200],openb-pod-3342,2,A100,1411,0,1411,160,inf
fgt_[0-200],openb-pod-2154,2,A100,23497,0,23497,50,inf
fgt_[0-200],openb-pod-1376,3,A100,1131,0,1131,650,inf
fgt_[0-200],openb-pod-3120,3,A100,1245,1131,2376,650,inf
fgt_[0-200],openb-pod-3337,3,A100,1339,2376,3715,470,inf
fgt_[0-200],openb-pod-2201,3,A100,1453,3715,5168,650,inf
fgt_[0-200],openb-pod-1181,3,A100,1772,5168,6940,650,inf
fgt_[0-200],openb-pod-3161,3,A100,2252,6940,9192,470,inf
fgt_[0-200],openb-pod-2489,3,A100,4110,9192,13302,650,inf
fgt_[0-200],openb-pod-2210,3,A100,4543,13302,17845,650,inf
fgt_[0-200],openb-pod-2135,3,A100,4928,17845,22773,320,inf
fgt_[0-200],openb-pod-3043,3,A100,11166,22773,33939,810,28770.0
fgt_[0-200],openb-pod-1434,3,A100,13064,33939,47003,470,inf
fgt_[0-200],openb-pod-3104,3,A100,40717,47003,87720,320,inf
fgt_[0-200],openb-pod-2084,3,A100,40513,33939,74452,230,116669.0
fgt_[0-200],openb-pod-2054,3,A100,55562,33939,89501,220,inf
fgt_[0-200],openb-pod-1319,3,A100,20604,22773,43377,160,inf
fgt_[0-200],openb-pod-1520,3,A100,12549,17845,30394,320,inf
fgt_[0-200],openb-pod-1267,3,A100,13204,17845,31049,320,inf
fgt_[0-200],openb-pod-2246,3,A100,4718,13302,18020,220,inf
fgt_[0-200],openb-pod-1475,3,A100,4538,9192,13730,320,11670.0
fgt_[0-200],openb-pod-2244,3,A100,4519,6940,11459,470,11441.0
fgt_[0-200],openb-pod-1110,3,A100,3240,5168,8408,320,4649.0
fgt_[0-200],openb-pod-1109,3,A100,3221,3715,6936,320,inf
fgt_[0-200],openb-pod-1593,3,A100,1796,2376,4172,460,2294.0
fgt_[0-200],openb-pod-1211,3,A100,1315,1131,2446,320,inf
fgt_[0-200],openb-pod-2885,3,A100,1151,0,1151,320,inf
fgt_[0-200],openb-pod-2300,4,A100,1067,0,1067,320,inf
fgt_[0-200],openb-pod-1478,4,A100,1177,1067,2244,480,inf
fgt_[0-200],openb-pod-2030,4,A100,1327,2244,3571,650,inf
fgt_[0-200],openb-pod-2830,4,A100,1447,3571,5018,650,inf
fgt_[0-200],openb-pod-1416,4,A100,1766,5018,6784,460,inf
fgt_[0-200],openb-pod-1451,4,A100,2120,6784,8904,650,inf
fgt_[0-200],openb-pod-2266,4,A100,2849,8904,11753,650,inf
fgt_[0-200],openb-pod-3292,4,A100,3772,11753,15525,470,inf
fgt_[0-200],openb-pod-1918,4,A100,6416,15525,21941,650,inf
fgt_[0-200],openb-pod-1854,4,A100,8273,21941,30214,470,inf
fgt_[0-200],openb-pod-3355,4,A100,10811,30214,41025,320,inf
fgt_[0-200],openb-pod-3300,4,A100,46608,41025,87633,810,124784.0
fgt_[0-200],openb-pod-3099,4,A100,66163,87633,153796,460,inf
fgt_[0-200],openb-pod-2391,4,A100,55754,41025,96779,110,inf
fgt_[0-200],openb-pod-1636,4,A100,43251,30214,73465,320,inf
fgt_[0-200],openb-pod-2260,4,A100,48850,30214,79064,320,inf
fgt_[0-200],openb-pod-1430,4,A100,10586,21941,32527,320,inf
fgt_[0-200],openb-pod-2950,4,A100,48212,21941,70153,160,inf
fgt_[0-200],openb-pod-3188,4,A100,7765,15525,23290,320,10513.0
fgt_[0-200],openb-pod-2015,4,A100,7718,11753,19471,220,inf
fgt_[0-200],openb-pod-2071,4,A100,8537,11753,20290,220,inf
fgt_[0-200],openb-pod-1404,4,A100,4445,8904,13349,160,13293.0
fgt_[0-200],openb-pod-2756,4,A100,12503,8904,21407,160,inf
fgt_[0-200],openb-pod-3324,4,A100,3962,6784,10746,320,7720.0
fgt_[0-200],openb-pod-1318,4,A100,3708,5018,8726,160,inf
fgt_[0-200],openb-pod-2976,4,A100,3772,5018,8790,320,inf
fgt_[0-200],openb-pod-1960,4,A100,2721,3571,6292,220,inf
fgt_[0-200],openb-pod-2826,4,A100,3100,3571,6671,110,inf
fgt_[0-200],openb-pod-1569,4,A100,1945,2244,4189,320,inf
fgt_[0-200],openb-pod-1901,4,A100,1213,1067,2280,470,inf
fgt_[0-200],openb-pod-3101,4,A100,1080,0,1080,460,inf
fgt_[0-200],openb-pod-2132,4,A100,1301,0,1301,160,3902.0
fgt_[0-200],openb-pod-2954,5,GTX2080Ti,1863,0,1863,650,inf
fgt_[0-200],openb-pod-2431,5,GTX2080Ti,3038,1863,4901,470,inf
fgt_[0-200],openb-pod-2546,5,GTX2080Ti,4996,4901,9897,470,inf
fgt_[0-200],openb-pod-1497,5,GTX2080Ti,13408,9897,23305,220,inf
fgt_[0-200],openb-pod-1548,5,GTX2080Ti,20223,9897,30120,220,inf
fgt_[0-200],openb-pod-1850,5,GTX2080Ti,25712,9897,35609,320,inf
fgt_[0-200],openb-pod-1090,5,GTX2080Ti,25324,9897,35221,220,inf
fgt_[0-200],openb-pod-3149,5,GTX2080Ti,6365,4901,11266,320,inf
fgt_[0-200],openb-pod-1239,5,GTX2080Ti,6609,4901,11510,160,8525.0
fgt_[0-200],openb-pod-1213,5,GTX2080Ti,3903,1863,5766,470,inf
fgt_[0-200],openb-pod-3182,5,GTX2080Ti,2436,0,2436,320,inf
fgt_[0-200],openb-pod-1529,6,GTX2080Ti,1843,0,1843,650,inf
fgt_[0-200],openb-pod-3222,6,GTX2080Ti,2947,1843,4790,470,inf
fgt_[0-200],openb-pod-2637,6,GTX2080Ti,3813,4790,8603,460,6933.0
fgt_[0-200],openb-pod-2008,6,GTX2080Ti,11168,8603,19771,320,inf
fgt_[0-200],openb-pod-3012,6,GTX2080Ti,21895,19771,41666,470,15119.0
fgt_[0-200],openb-pod-1286,6,GTX2080Ti,31993,19771,51764,320,inf
fgt_[0-200],openb-pod-2968,6,GTX2080Ti,18171,8603,26774,220,inf
fgt_[0-200],openb-pod-1279,6,GTX2080Ti,15890,8603,24493,320,inf
fgt_[0-200],openb-pod-3402,6,GTX2080Ti,8035,4790,12825,230,inf
fgt_[0-200],openb-pod-2677,6,GTX2080Ti,9945,4790,14735,230,inf
fgt_[0-200],openb-pod-1168,6,GTX2080Ti,3621,1843,5464,470,inf
fgt_[0-200],openb-pod-2773,6,GTX2080Ti,2370,0,2370,320,inf
fgt_[0-200],openb-pod-1127,7,GTX2080Ti,2059,0,2059,470,3854.0
fgt_[0-200],openb-pod-3038,7,GTX2080Ti,3147,2059,5206,650,inf
fgt_[0-200],openb-pod-2355,7,GTX2080Ti,6274,5206,11480,470,inf
fgt_[0-200],openb-pod-2064,7,GTX2080Ti,16472,11480,27952,220,13488.0
fgt_[0-200],openb-pod-2670,7,GTX2080Ti,7059,5206,12265,470,inf
fgt_[0-200],openb-pod-2467,7,GTX2080Ti,4033,2059,6092,220,inf
fgt_[0-200],openb-pod-1346,7,GTX2080Ti,2576,0,2576,460,inf
fgt_[0-200],openb-pod-1976,8,GTX2080Ti,2303,0,2303,650,inf
fgt_[0-200],openb-pod-3108,8,GTX2080Ti,3879,2303,6182,460,3899.0
fgt_[0-200],openb-pod-1784,8,GTX2080Ti,6708,6182,12890,470,inf
fgt_[0-200],openb-pod-2327,8,GTX2080Ti,16856,12890,29746,330,19601.0
fgt_[0-200],openb-pod-3097,8,GTX2080Ti,28352,12890,41242,320,inf
fgt_[0-200],openb-pod-2722,8,GTX2080Ti,32091,12890,44981,320,inf
fgt_[0-200],openb-pod-2208,8,GTX2080Ti,6747,6182,12929,320,inf
fgt_[0-200],openb-pod-1800,8,GTX2080Ti,4813,2303,7116,470,inf
fgt_[0-200],openb-pod-2868,8,GTX2080Ti,2829,0,2829,320,inf
fgt_[0-200],openb-pod-3166,9,GTX2080Ti,2340,0,2340,470,inf
fgt_[0-200],openb-pod-2807,9,GTX2080Ti,3524,2340,5864,650,inf
fgt_[0-200],openb-pod-2771,9,GTX2080Ti,7550,5864,13414,470,inf
fgt_[0-200],openb-pod-1432,9,GTX2080Ti,14229,13414,27643,220,26386.0
fgt_[0-200],openb-pod-2446,9,GTX2080Ti,7848,5864,13712,320,inf
fgt_[0-200],openb-pod-2335,9,GTX2080Ti,3790,2340,6130,230,inf
fgt_[0-200],openb-pod-1150,9,GTX2080Ti,2509,0,2509,470,inf
fgt_[0-200],openb-pod-2438,10,V100,14054,0,14054,460,inf
fgt_[0-200],openb-pod-3125,10,V100,15068,0,15068,220,inf
fgt_[0-200],openb-pod-1658,10,V100,15627,0,15627,320,inf
fgt_[0-200],openb-pod-2743,12,V100,14153,0,14153,320,inf
fgt_[0-200],openb-pod-2964,12,V100,15158,0,15158,470,inf
fgt_[0-200],openb-pod-3380,12,V100,14584,0,14584,160,inf
gavel_[0-100],openb-pod-3101,3,A100,1080,0,1080,460,inf
gavel_[0-100],openb-pod-2947,1,A100,1086,0,1086,470,2492.0
gavel_[0-100],openb-pod-1118,2,A100,1122,0,1122,470,inf
gavel_[0-100],openb-pod-2006,4,A100,1138,0,1138,650,inf
gavel_[0-100],openb-pod-1478,0,A100,1177,0,1177,480,inf
gavel_[0-100],openb-pod-3120,9,GTX2080Ti,1811,0,1811,650,inf
gavel_[0-100],openb-pod-2954,7,GTX2080Ti,1863,0,1863,650,inf
gavel_[0-100],openb-pod-1127,6,GTX2080Ti,2059,0,2059,470,3854.0
gavel_[0-100],openb-pod-2030,5,GTX2080Ti,2181,0,2181,650,inf
gavel_[0-100],openb-pod-2132,8,GTX2080Ti,2208,0,2208,160,3902.0
gavel_[0-100],openb-pod-1652,3,A100,1710,1080,2790,470,inf
gavel_[0-100],openb-pod-1968,1,A100,1741,1086,2827,460,inf
gavel_[0-100],openb-pod-1181,2,A100,1772,1123,2895,650,inf
gavel_[0-100],openb-pod-1593,4,A100,1796,1138,2934,460,2294.0
gavel_[0-100],openb-pod-2374,0,A100,1829,1177,3006,320,inf
gavel_[0-100],openb-pod-1211,13,V100,3187.0000000000005,0,3187.0000000000005,320,inf
gavel_[0-100],openb-pod-2074,10,V100,3479.0000000000005,0,3479.0000000000005,650,inf
gavel_[0-100],openb-pod-3342,12,V100,3602.999999999999,0,3602.999999999999,160,inf
gavel_[0-100],openb-pod-1976,11,V100,3612.999999999999,0,3612.999999999999,650,inf
gavel_[0-100],openb-pod-1589,14,V100,3736.000000000001,0,3736.000000000001,460,inf
gavel_[0-100],openb-pod-3079,3,A100,1904,2790,4694,650,inf
gavel_[0-100],openb-pod-1569,1,A100,1945,2827,4772,320,inf
gavel_[0-100],openb-pod-2431,9,GTX2080Ti,3037.999999999999,1811,4848.999999999999,470,inf
gavel_[0-100],openb-pod-3038,7,GTX2080Ti,3147,1864,5011,650,inf
gavel_[0-100],openb-pod-1451,2,A100,2120,2896,5016,650,inf
gavel_[0-100],openb-pod-3161,4,A100,2252,2934,5186,470,inf
gavel_[0-100],openb-pod-1783,6,GTX2080Ti,3214.999999999999,2060,5274.999999999999,160,inf
gavel_[0-100],openb-pod-1213,0,A100,2368,3006,5374,470,inf
gavel_[0-100],openb-pod-2807,5,GTX2080Ti,3523.999999999999,2181,5704.999999999999,650,inf
gavel_[0-100],openb-pod-1793,8,GTX2080Ti,3560.000000000001,2209,5769.000000000001,110,inf
gavel_[0-100],openb-pod-2637,3,A100,2700,4694,7394,460,6933.0
gavel_[0-100],openb-pod-2467,1,A100,2755,4772,7527,220,inf
gavel_[0-100],openb-pod-2038,2,A100,3066,5016,8082,470,inf
gavel_[0-100],openb-pod-2829,4,A100,3442,5187,8629,320,inf
gavel_[0-100],openb-pod-2419,0,A100,3868,5375,9243,470,inf
gavel_[0-100],openb-pod-3108,13,V100,6213.000000000002,3187.0000000000005,9400.000000000002,460,3899.0
gavel_[0-100],openb-pod-2816,10,V100,6236.000000000002,3479.0000000000005,9715.000000000002,650,inf
gavel_[0-100],openb-pod-2335,12,V100,6412.999999999999,3603.999999999999,10016.999999999998,230,inf
gavel_[0-100],openb-pod-1241,11,V100,6443.999999999999,3613.999999999999,10057.999999999998,650,inf
gavel_[0-100],openb-pod-2266,9,GTX2080Ti,5296.999999999999,4849.999999999999,10146.999999999998,650,inf
gavel_[0-100],openb-pod-3055,7,GTX2080Ti,5386,5012,10398,320,inf
gavel_[0-100],openb-pod-1800,14,V100,6757.999999999997,3736.000000000001,10493.999999999998,470,inf
gavel_[0-100],openb-pod-3292,6,GTX2080Ti,5593.000000000001,5275.999999999999,10869,470,inf
gavel_[0-100],openb-pod-3324,3,A100,3962,7395,11357,320,7720.0
gavel_[0-100],openb-pod-2633,1,A100,4278,7527,11805,220,inf
